Comment,Likes,Time,Author
"Prabowo benar benar tidak cerdas dan silau kekuasaan. Petinggi petinggi Partai Politik Fiktif diangkat jadi Menteri dan Wamen. Mereka itu tidak jelas basis ideologi dan aspirasinya. Tetapi dapat posisi. Parahnya lagi petinggi partai politik fiktif ikut mengatur urusan orang banyak. Di satu sisi rakyat diinjak injak. Prabowo Prabowo... Tipe Pemimpin Bodoh dan Terlena dengan Ilusi.

Ada senior politik bilang. Seandainya Pemilu 2024 Prabowo kalah, maka Stress lah Prabowo itu. Lha kok sekarang sudah jadi Presiden Terlihat Gila dan Stres nya",0,2 bulan yang lalu,@AhmedIntan
"Dapat Di Ambil Kesimpulan. UU TNI Bisa Cepat Di Sahkan Atas Perintah Presiden... 
Lah UU Perampasan Aset Kenapa Gak Bisa Secepat itu juga..",0,2 bulan yang lalu,@Bustamam-s6q
MENENTANG JELAS,0,2 bulan yang lalu,@CraftySparkss
Jangan lagi pilih pemimpin yg berasal dari militer karn sangat membahayakan rakyat sipil,0,2 bulan yang lalu,@putramandala4900
"Cemen amat lo tong, gua lahir 84 sudah 7 kali lihat orang di bawak petrus",0,2 bulan yang lalu,@Lindamarlina116
"Apakah tujuannya berbagi lahan ?? Perijinan, Pengesahan, Perpajakan ????",1,2 bulan yang lalu,@Crux-i7y
"Terserah pemerintah saja, kan pilihan saya beda waktu pemilu.... nikmati saja pilihan kalian.",0,2 bulan yang lalu,@ahmadyani8103
"Jabatan menteri itu kan emang hak presiden mau di kasi ke siapa saja yang dia mau , 
Tapi kalo malah bikin negara ini amburadul kacau siap2 aja",0,2 bulan yang lalu,@kazuto1598
Jangan lupa dan perlu dicatat Parpol yg jd leader utk mempercepat pengesahan revisi RUU TNI adalah PDIPerjuangan. Partainya si emak banteng 😂😂😂😂,0,2 bulan yang lalu,@omahndeso9495
kok polisi dibiarkan dilibatkan dalam jabatan sipil. daripada polisi dilibatkan bagusan TNI dilibatkan pada jabatan sipil,0,2 bulan yang lalu,@rudimarco-b3i
"Aku dah ga percaya sipil lagi sih, maaf, terlalu banyak korupsinya. Yang merugikan negara kuadriliun dan triliunan, atau yang banyak di lapas koruptor itu siapa sekarang? Orang sipil semua kan? Yang membuat daerah kita ga berkembang gitu-gitu aja sipil juga kan?",0,2 bulan yang lalu,@audhiaz
fokus aja sama rakyat yg makin sengsara akibat semakin merajalela nya koruptor 😢😢,0,2 bulan yang lalu,@salnimarofah9594
Aku setuju. Asalkan polisi d hapuskan,0,2 bulan yang lalu,@normanabas9622
Banyak ruu yg lain yg lebih penting seperti hukuman mati pada koruptor daripada urusan sepele,0,2 bulan yang lalu,@Cahyo213-uw3pd
Kalau ngotot merevisi pasti ada apa apanya😆😆,0,2 bulan yang lalu,@PeraWatan-n5s
maling teriak maling lu...,0,2 bulan yang lalu,@Anjing-sTw
Trus lu mau liat lagi orang mati dibawa Petrus?,1,2 bulan yang lalu,@huda_pajak
"JANGAN PADA BERISIK AH... 
NIKMATIN & JOGETIN AJA PRESIDEN PILIHANMU BRO... 
OKE GAS, OKE GAS... 🤪😜",1,2 bulan yang lalu,@MotiGo_VinoByan
PRES KOCAK,0,2 bulan yang lalu,@Vann_immortal
Jelek DPR banyak koruptor,0,2 bulan yang lalu,@marioivanoabigail3365
Keliatannya warga sipil sedang di adu sama TNI.,0,2 bulan yang lalu,@paijo8031
Say rasa masyarakat lebih aman bersama TNI,0,2 bulan yang lalu,@zainkoi9007
"Lagi bingung2 cari kerja
Ini malah jadi pusing",0,2 bulan yang lalu,@furismanputra8323
"Yang pro reformasi dan Polisi pasti menolak , gw tetap dukung TNI 🇮🇩",0,2 bulan yang lalu,@ryandramandra946
Bingung katanya pak Prabowo semua demi rakyat,0,2 bulan yang lalu,@Krismantio-j5v
Demi mayor teddy,0,2 bulan yang lalu,@vather8285
HANCUR NEGARA,0,2 bulan yang lalu,@kithenyosmeggriyadi6127
Hahaha.. Pegawai Sipil susah gerak susah korup tipis2 ada mata2 tni,0,2 bulan yang lalu,@HartatiNurkamiden-d4b
Jogetin aja oke gas oke gas pal pale pale,0,2 bulan yang lalu (diedit),@Hohohoy33
Alhamdulillah sah uunya,0,2 bulan yang lalu,@galangnursidik4231
Semoga dgn bolehnya tni berpolitik bisa mengurangi koruptor di negri ini karena saya yakin tni punya cinta yg begitu besar buat negri ini,9,2 bulan yang lalu,@tulusandyprayogo9667
"Saya setuju kalau TNI bisa masuk pemerintahan sipil, tapi rakyat juga dibuatkan aturan atau perlindungan mirip konstitusi 2nd amendment USA, right to bear arms
Oke militer ke pemerintahan, mereka punya senjata dan pelatihan, rakyat juga harus punya hak pegang senjata yg sama imbangnya, karena dua pihak bisa duduk setara di meja negosiasi kalau punya kuasa yg sama, rakyat menjaga pemerintah agar tidak jatuh menjadi tyrant

Kalau seperi sekarang, lalu militer semakin kuat di pemerintah sampai kudeta spt Myanmar, dengan mudahnya kejadian spt Tianmen square di china dimana entah berapa banyak rakyat sipil diberondong mati
Kalau rakyat juga bisa memberondong militer, kedua pihak pasti berpikir lebih panjang untuk pakai kekerasan",0,2 bulan yang lalu,@AxeDatcm
Saya sepakat dgn pak prabowo,0,2 bulan yang lalu,@tulusandyprayogo9667
Yok kembali ke ORDEBARU yok,0,2 bulan yang lalu,@HUKUMRIMBA22
"Itu bukan dampak tapi kemungkinan yang tidak pasti terjadi. Sudah sejak lama TNI dengan rela membantu dan menolong masyarakat. Ikut serta penanganan korban bencana, membangun infrastruktur di desa, menjaga ketertiban daerah, menjaga kedamaian internasional. Dan itulah dampak positif yang nyata bukan andai². Beda sekali dengan ladu singh...",0,2 bulan yang lalu,@mdsejahtera5935
UU perampasan motor butut bapak di revisi lagi karena semakin tidak manusiawi,0,2 bulan yang lalu,@MahzikaTika
SISTEM KOMUNIS UDAH MULAI LAHIR KEMBALI. CEPAT ATAU LAMBAT TRAGEDI TRISAKTI BISA KEULANG.,0,2 bulan yang lalu,@hmi2374
Pemerintah dablok,0,2 bulan yang lalu,@mohamadabdurrahim6319
"Gausah bingung lagi, nyesel aja sekarang mah, prabowo itu mentingin keluarga dia doang",0,2 bulan yang lalu,@seksbebasminumalkoholmakanbabi
"Ya itu jg sisi lain dr dwifungsi ABRI, biar mengurangi oknum² koruptor d pemerintahan daerah",1,2 bulan yang lalu,@anakmedan03
"mengurangi koruptor gimana ceritanya? itu di basarnas aja korupsi dari TNI, malah hukumannya ga jelas karena ga bisa lewat pengadilan sipil, harus lewat pengadilan militer.

kemarin TNI yang bnuh orang juga dihukumnya cuma 1,5 tahun kok, karena pake pengadilan militer. Coba kalo pake pengadilan sipil, ga akan segitu hukumannya.",1,2 bulan yang lalu,@icethebears
Itu kasus pesawat bekas ga jelas ujungnya malah jadi lurah konoha   ....  😂😂,2,2 bulan yang lalu,@bae_wae-xv6or
Semoga indonesia perang yah. Biar ada guna nya TNI tuh. Lawan KKB aja tau sendiri gak selesai2 😂,0,2 bulan yang lalu,@SintaKomalasari-t2y
Setuju,0,2 bulan yang lalu,@Penggiladuet
Teu jelas urgensi na ahhhh memaksakan,0,2 bulan yang lalu,@duasisi11
"Gw heran aja yg reaksioner sok2an kritik pemerintah musiman, apa gak capek kalian, khususnya kalian yg milih sendiri kemarin dg embel2 lebih nasionalis dan patriotisme sejati, khususnya buat kalian yg sok ngotot meritokrasi tapi tiap pemilu milih sembarangan, gampangan terpengaruh penggiringan opini buzzer, males baca data jejak rekam dan program kerjanya dari sumber netral, seolah dari dulu sama aja tiap 5 th sekali gak pernah mau berubah mindsetnya, seolah betah terjatuh ke lubang yang sama terus.

Khususnya buat yang dulu pura2 tuli dg peringatan2 dan kritik para aktivis dan koalisi masyarakat sipil yg tiap waktu konsisten tentang bahas jejak rekam tokoh2 yg punya circle2 oligarki yg berbahaya

Gw sih capek dg kenyataan pemerintah tapi lebih capek lagi lihat masyarakat yg dibelain malah mencaci maki yg belain haknya dan lebih percaya sama buzzer ternak oligarki",0,2 bulan yang lalu,@fauznihi3498
Semoga negara kita segera perang kembali agar tatanan pemerintahnya bisa di susun ulang.,0,2 bulan yang lalu,@Semuatontonan
Ya dampaknya udah gak demokrasi dong,0,2 bulan yang lalu,@duasisi11
ya semoga yag terbaik ajalah...,0,2 bulan yang lalu,@muxmixmax
"Bingung urgensinya apa, kalau buat nangkep koruptor dan mafia biar lebih gampang keknya engga karena uu perampasan aset gk disetujui sama dpr",1,2 bulan yang lalu,@rikuoouXandro
"Masuknya TNI di jabatan sipil ke departemen2 kementerian jika sebagai ketua/kepala departemen kementerian masih bisa dimaklumi, tetapi jika membawa unsur bawahan staf dibawahnya seperti staf yang dijabat eselon1, eselon2, eselon3 padahal itu staf berkarier puluhan tahun dengan gelar DR, ir, profesor maka itu pengambilan paksa atau merebut jabatan sipil, maka itu sama seperti orde baru. Jika terjadi gejolak protes maka penanganan dengan cara militer represif, maka itu sama seperti orde baru.",0,2 bulan yang lalu,@RianRianto-t4t
"Gua pengen jadi tentara demi negara ini, tapi liat kesini makin aduh lee, mending jadi desainer aja 😂",0,2 bulan yang lalu,@Mrsphinx17
Maaf kalo aku jujur pemikiran bapak pasti bagus ko kedepannya pasti ada manfaatnya karnah yg takut ruu tni di sah kan Brati dirinya bermasalah siap pak tni🎉🎉🎉,0,2 bulan yang lalu,@haidirsalesro7608
Info coup detat,0,2 bulan yang lalu,@nauvalferdiansyah.w9221
"Yang benci TNI adalah 
PKI yg selalu mencari cela untuk melemahkan TNI dan :
Mafia migas 
Mafia hukum
Mafia ekonomi 
Mafia para koruptor 
Kalau TNI sampe bisa dilemahkan ,mereka akan leluasa untuk menghancurkan negara ini .
Segerakan korupsi hukuman mati ,itu sudah saat nya bangsa ini korupsi hukuman mati",1,2 bulan yang lalu,@amzakfamily
Salah satu penyebab investor menarik saham dan anjloknya IHSG.....sebab persaingan usaha akan tidak sehat.....apalagi DANANTARA bisa di masuki oleh niliter,0,2 bulan yang lalu (diedit),@mangkulasa9010
Gak ad dampak ke rakyat kalau ke pemerintah dpr dan tni sangat berdampak positif untuk perekonomian mereka,0,2 bulan yang lalu,@alimurtono3878
Kaya negara menyamar kah 😢,0,2 bulan yang lalu,@RiskiMuhammad-n4z
"Entah lah semoga lebih baik aja, segala abu sih yang katanya AHLI ternyata BUZZR kan bisa gitu, jadi yaaa entah lah, doakan yang terbaik aja",0,2 bulan yang lalu,@anomaly-ous
Ngeri e....,0,2 bulan yang lalu,@RasmaLaNaidi
Jadi perampingan utk masyarakat sipil dlm dnia kerja sengaja dibuat utk TNI yg masuk,0,2 bulan yang lalu,@RasmaLaNaidi
Menentang! banyak lulusan s3 s2 luar negeri yg lbh kompeten & masih nganggur. Ini tni langsung dikasih jabatan... 👎,1,2 bulan yang lalu (diedit),@binyut
"JANGAN PADA BERISIK AH... 
NIKMATIN & JOGETIN AJA PRESIDEN PILIHANMU BRO... 
OKE GAS, OKE GAS... 🤪😜",0,2 bulan yang lalu,@MotiGo_VinoByan
Makin bobrok negara kita ini.. jangan sampai terjadi seperti daerah timur tengan seperti suriah  perang melawat pemerintahnya di karenakan ada tekanan berlebih pada masyarakatnya,0,2 bulan yang lalu,@HidayahTulloh-u6u
"Jadi intinya seharusnya, semua sesuai dengan bidang nya, gak bisa tumpang tindih atau double job, karna bakal ga baik buat semuanya",0,2 bulan yang lalu (diedit),@PutriAulia-gd9pi
Lah di pikir abri di negri ini bisa di percaya juga?,0,2 bulan yang lalu,@asepban1002
"Aku sih komen nya ,tni aktif ,itu,membantu bagi yang rakyat kecil yang teraniyaya ,tapi realitanya mereka,pro orang kaya ,karena ada uang , ahh bingung ,mau ngomong apa ,karena saya rasa ,dilapangan seperti itu",0,2 bulan yang lalu,@Minacenah99
tapi TNI juga yg bongkar fakta2 mengejutkan d kasus penembakan polisi d tempat sabung ayam yg sempat viral itu,0,2 bulan yang lalu,@redszoneid6150
"KKB aja nga beres, mau urusin sipil ha.haha",0,2 bulan yang lalu,@rrrrrrr202
salah pilih presiden lu pada masih banyak masalah koruptor malah ini jadiin utama,0,2 bulan yang lalu,@akhmadkhumaedi9513
"Global semakin panas ,Prabowo adalah presiden yg menjadi sorotan global karena keterlibatan langsung dg geopolitik panas nya Rusia China dan Amerika israel",0,2 bulan yang lalu,@captainfarhan9731
Berarti TNI habis ini bisa masuk di kejaksaan agung wa0...,0,2 bulan yang lalu,@akhmadwahyudi7101
basmi koruptor kelar indonesia menuju emas! gua jamin,0,2 bulan yang lalu,@FreshMusicYt0
NEGARA INI SUDAH RUSAK HANCUR.... INI BUKAN NEGARA DEMOKRASI LAGI,0,2 bulan yang lalu,@dennyracing8713
Wes mbuhh jogetin asik aja biar tak ada korup para berdasi yg selama ini takut mati,0,2 bulan yang lalu,@NurSaid-y6t
TNI harus terus mempersiapkan pertahanan negara. Dengan cara sering2 latihan militer. Daripada diturunkan ke sipil. Kalau seperti ini bisa2 fisik TNI sama seperti rakyat biasa,0,2 bulan yang lalu,@LYN_CHANEL
TNI relatif lebih anti korupsi,0,2 bulan yang lalu,@primamedikatikung
negara demokrasi tetapi berpendapat di pukul aparat,0,2 bulan yang lalu,@lingkuppengetahuan
Ini tampaknya u keseimbangan sama  tim sebelah.. biar bs sama2 cari cu.. dari raktjat,0,2 bulan yang lalu,@om_Sed
The next north Korea,1,2 bulan yang lalu,@agungamarta6551
"Hidup TNI ku, Merdeka ❤",0,2 bulan yang lalu,@estersitanggang1007
"Kali ini saya dukung MAHASISWA, TOLAK REVISI UU TNI DAN SAHKAN UU PERAMPASAN ASET",0,2 bulan yang lalu,@MurniRusdi
INTINYA KRISIS KEPERCAYAAN  RAKYAT SUDAH NOL..😊,10,2 bulan yang lalu,@LibreksJohanes-nv1qq
"Rakyat yang mana? Rakyat biasa baek2 aja koq

Kalo kepercayaan udah nol udah rusuh negara ini.. Kenyataannya enggak",2,2 bulan yang lalu,@arielquelme
"JANGAN PADA BERISIK AH... 
NIKMATIN & JOGETIN AJA PRESIDEN PILIHANMU BRO... 
OKE GAS, OKE GAS... 🤪😜",1,2 bulan yang lalu,@MotiGo_VinoByan
Saya sangat setuju penjabat sipil di masuki tni biar aman...brapo tni.....,0,2 bulan yang lalu,@YosaSaad
New Orba.,0,2 bulan yang lalu,@4ever844
"kacau dah
cukup 1 posisi saja.
posisi lain biar yg lain yg mengisi",0,2 bulan yang lalu,@hendabunasa8526
bagi2 kue kekuasaan ini bubarkan saja tni kalo ini di sahkan,1,2 bulan yang lalu,@startwarsover9786
waduh,0,2 bulan yang lalu,@otomotifdanlainlain
GANTI PRESIDEN!!!,0,2 bulan yang lalu,@unggultriatmojo6320
"Maju terus mahasiswa 
Sampai di batalkan",0,2 bulan yang lalu,@dedekurniawan3566
Se7 mantap tuh,1,2 bulan yang lalu,@zahra_florist
Jangan sampai kejadian kelam 1998 kejadian lagi,0,2 bulan yang lalu,@mayyesii
"Kan sudah terbaca dr jaman jokowi, sudah kembali pake cara2 komunis, dan siwowo kan keberlanjutan, jd nikmatn aja. negara komunis bukan, demokrasi tp di intimidasi, kerajaan tp ga ada istannya, ah capek.",0,2 bulan yang lalu,@Moedayy
Oooo Yo apa dikata bung Karno Tetang tni,0,2 bulan yang lalu,@julipurwanto232
Yang Keluarga Koruptor Ketir2... Ketiir,0,2 bulan yang lalu,@athoufatkhur4331
"Sebelum ada revisi, semua orang menentang dan menghina2 DPR serta ASN karena dianggap hanya mengurus kepentingan pribadi. Sekarang dimasukkan lah TNI ke dalam jabatan2 sipil, itu pun di tentang. 

Jadi, saya lebih baik menimati.  Kita lihat saja bagaimana ASN dari latar belakang pendidikan umum berhadapan dengan TNI atau pensiunan TNI.",0,2 bulan yang lalu,@DianEsvani-p4c
Jokowi part 2😅,0,2 bulan yang lalu,@babagustiadventures6816
"Terutama di instansi dinas dinas,..emang semuanya bermain dengan pihak swasta,..di mana sangat berdampak merugikan masyarakat,..saya pribadi SETUJU asal para TNI juga harus di pantau,..jangan sampai ikut arus mafia mafia,..peloby peloby oligarki,oligarki yg sangat merugikan masyarakat",0,2 bulan yang lalu,@andiksahudi160
"Dampaknya kepercayaan  investor luar menurun.
Proses menuju negara demokratis yg sebenarnya justru malah mundur lagi ke belakang.
Investor luar melihat penegakan hukum yg diharapkan akan lebih baik, justru semakin melemah atau menjauh dari yg diharapkan.",0,2 bulan yang lalu,@theobserver8485
Plis lah perampasan aset korupsi itu lo???,0,2 bulan yang lalu,@YufaAUDIO
"Kalau saya amati presiden Prabowo ingin meletakkan TNI di barisan PNS,..karna apa presiden menganggap Sipil banyak yg bermain main melakukan kebijakan,.yg mana membuat celah koruptor yg bermain dan merajalela,..selama ini PNS siapa yg ngawasi?...kebijakan kebijakan mulai dari desa sampai kota,..benar/tidak tidak ada yg tau, masyarakat...",0,2 bulan yang lalu,@andiksahudi160
"Wo, kenapa UUD TNI prioritas dulu sih, yang utama dan prioritas itu UUD Korupsi, miskinkan dan perampasan aset koruptor dan Hukuman mati bagi koruptor, dan mantan koruptor tidak layak lagi untuk dikasih jabatan,",0,2 bulan yang lalu (diedit),@nanadalam135
"pihak manapun tetap ada kekhawatiran
di pihak penjabat sipil terkenal karena koruptor yg menyebar tidak terkendali.
di pihak tni jika mereka menyalahgunakan kekuasaan(militer) untuk diri sendiri maka hanya kekacauan yg terjadi",0,2 bulan yang lalu,@m.fatkurrohim2574
YA ALLAH KENAPA AKU WNI,0,2 bulan yang lalu,@serlla
"Mau kuasai sipil tp tdk mau tunduk dgn hukum sipil, itulah TNI kita merasa berkuasa dan tdk bs tersentuh hukum.",0,2 bulan yang lalu,@JuniorMtz-fi4jn
"saya curiganya ini dipicu dari jaman Mulyono menarik jendral parcok ke ring 0 dan 1. sekarang karena Prabowo basic militer, dia menarik Jendral TNI masuk ring 0 dan 1 utk mengimbangi atau menyingkirkan parcok.",0,2 bulan yang lalu,@therollingwheelz
"Setuju TNI d sipil , soalnya d sipil banyak yg korup😄👍",0,2 bulan yang lalu,@HariantoPutra-w1s
"Tdk ada masalah memang kan TNI sesuai kompetensi nya,, sipil juga klw berkompoten pasti dapat posisi. 
Sdhlah komiu terlalu parno bernegara....,,klw kamu Baik pasti tdk terusik, kecuali kamu punya niat jahat,,terusik memang.😅",0,2 bulan yang lalu,@renolsaputrasaputra2870
Yg melakukan pelanggaran kekerasan di bagaian jabatan sipil apa?,0,2 bulan yang lalu,@vlogamatirkampungan8844
ORBA jilid 2😮,0,2 bulan yang lalu,@achiangphang8105
"27 tahun reformasi nyatanya negara tambah amburadul 
Kenapa tidak setuju",0,2 bulan yang lalu,@sopianhidayat4322
Tni Seharusnya fokuskan pemberantasan narkoba dan korupsi,0,2 bulan yang lalu,@kayakuasa4213
"revisi UU TNI karena negara ini sudah susah di atur,,aturan dibuat hanya utk dilanggar dan tidak ada efek jera bagi pelakunya..saatnya indonesia maju dengan disiplin,.jika tdk begitu akan lambat majunya jika hnya mnunggu kesadaran diri masing2 pihak utk patuhi aturan yg seharusnya.",0,2 bulan yang lalu,@Stoikita
"dampaknya, sipil akan lebih susah menduduki jabatan2 di kementrian tersebut, pasti 80%an ambil dari TNI",0,2 bulan yang lalu,@slowlybutsureOk
"Gw sih setuju.... Biar rakyat +62 lebih tertib lagi.... Jujur jujuran, siapa masih disni masih kerap langgar lalu lintas? Buang sampah sembarangan? Rokok an sembarangan tmpat? Qt sdm rendah krna gak disiplin, terlalu bebas dengan adanya jaminan demokrasi😅",0,2 bulan yang lalu,@RisnaKia
"Inilah presiden yang kalian bagga2kan, wowo si orde baru😂😂",0,2 bulan yang lalu,@schtzi
Khawatir nanti malah lahir Junta2 militer seperti di Kamboja. Rawan kudeta kalo sampai itu terjadi,1,2 bulan yang lalu,@christianmulyono9227
"DPR bisa saja disogok sama mereka, udah satu kolam mereka semua gak percaya sama pemerintah negara ini mau dibawa kemana juga gak jelas ini negara, indonesai gelap sudah niscaya sepeertinya, bukan dari campur tangan asing, tapi sangat jelassss karena kebodohan kita sendiri!!!!",0,2 bulan yang lalu,@maliezaly8596
"Bagi bagi lah...DUIT di INDONESIA masih banyak. 
HAIII....PARA RAKYAT  RAKYAT...KALIAN KERJA KERASSSS....JANGAN MALAS...BANYAK YANG MENUNGGU UANG KALIAN BUAT DI BAYAR...JANGAN NGELUH...KALO NGELUH...MATI AJAHHHH",0,2 bulan yang lalu,@lr447
ini UU yang diorder presiden 😊✌️,0,2 bulan yang lalu,@rumahpanas
mantap setuju banget💪,0,2 bulan yang lalu,@DenOhang-ql5lf
"Lebih baik ditakuti daripada dicintai, jika kamu tidak dapat melakukan keduanya (Aamoon MLBB)",0,2 bulan yang lalu,@mbeautyacademy2080
Prabowo sudah salah langkah. Tinggal nunggu people power bergerak.  Mengulang kembali masa lalu di negri ini,0,2 bulan yang lalu,@WahanaIkan-z6t
No 😅😅,0,2 bulan yang lalu,@DarsonoJatmiko
Menuju indonesia suram,0,2 bulan yang lalu,@ILZAM-r9r
"𝗴𝗮𝗸 𝗮𝗽𝗮2 𝗽𝗮𝗸 ,𝘀𝗮𝘆𝗮 𝘀𝗲𝘁𝘂𝗷𝘂 𝗯𝗲𝗴𝗶𝗻𝗶 𝗯𝗶𝗮𝗿 𝗿𝗮𝗸𝘆𝗮𝘁 𝗴𝗮 𝗺𝗹𝘀 𝗴𝗮 𝗮𝗱𝗮 𝗿𝗮𝘀𝗶𝘀 𝗸𝗲𝗿𝗷𝗮𝘀𝗮𝗺𝗮 𝗺𝗼𝗿𝗮𝗹 𝘀𝘂𝗸𝘂 𝗹𝗴 ., 𝗴𝗮 𝗮𝗱𝗮 𝗸𝗲𝗰𝗲𝗻𝗱𝗲𝗿𝘂𝗻𝗴𝗮𝗻 𝗶𝗿𝗶 𝘁𝗲𝗻𝗮𝗴𝗮 𝗹𝗴 ... 𝗺𝗮𝗸𝗮𝘀𝗶𝗵 𝗽𝗮𝗸 𝗽𝗿𝗮𝗯𝗼𝘄𝗼",0,2 bulan yang lalu,@alfriyanto9707
